Simulation	const ed num Emergency Room	const mipw time Treatment LOS[mbed2]	const mipw time Treatment LOS[mbed3]	const sipw time Treatment LOS[mbed2]	const sipw time Treatment LOS[mbed3]	const surg num PostOp Beds	edMeanValue ppd	init L MEDBED AVAIL[mbed1]	init L MEDBED AVAIL[mbed2]	init L MEDBED AVAIL[mbed3]	init L SURGBED AVAIL[mbed1]	init L SURGBED AVAIL[mbed2]	init L SURGBED AVAIL[mbed3]	init L SURGERY OR AVAIL	isuMeanValue ppd	osuMeanValue ppd	f1pcntEDLWBS	f2pcntEDRMBLKD	f3timeEDdischarge	f4timeEDadmission	f5pcntSUcompletion	f6timeSUcompletion	f7numICUoccupy	f8numPCUoccupy	f9numACUoccupy	yOEE1avail	yOEE1c	yOEE1perf	yOEE1qual
434	15	27.918	137.76	24.282	141.984	8	47.99	12	8	41	7	12	45	3	9.264	10.192	0.035935386	0.451596571	4.045494286	25.58195714	0.998485286	2.880191429	28097471.43	2045511.429	1172230	0.474407286	0.238147286	0.890185	0.552060286
435	19	27.666	99.552	25.146	69.984	8	26.75	11	13	36	9	14	14	6	15.408	5.456	0	0.009367374	3.52339	4.522507143	0.400699571	36.73375714	34032271.43	20810685.71	4728381.429	0.990037143	0.816345714	1.221312857	0.680637
436	23	35.118	68.064	24.894	82.08	7	41.09	12	12	23	7	12	43	3	19.6	8.016	0	0.011945471	3.51628	4.526715714	0.789688571	3.356362857	26030614.29	3092435.714	238502.5714	0.987331143	0.814181	1.222241429	0.680098429
437	11	30.258	118.56	25.254	88.032	6	29.03	8	11	26	9	12	35	3	18.224	17.328	0	0.017558971	3.555541429	4.555124286	0.795695286	3.66675	27108185.71	6572734.286	3687.883857	0.981424429	0.807836143	1.216005714	0.682761857
438	12	23.526	70.368	29.358	114.912	12	40.31	8	8	44	9	13	17	4	10.992	4.816	0	0.022350314	3.48372	4.482514286	0.360817143	43.64394286	32647728.57	13492185.71	6400241.429	0.976207714	0.807394571	1.228662857	0.678200714
439	18	30.654	70.176	21.15	59.616	4	42.41	7	9	28	11	10	19	7	9.008	18.96	0	0.015676371	3.504182857	4.503	0.829580429	9.72587	28363128.57	2727840	6102.424286	0.983337857	0.812024571	1.224862857	0.679459714
440	21	31.338	94.176	22.446	128.352	7	22.97	6	9	15	13	10	16	4	17.04	5.968	0	0.0590654	3.526914286	11.20999143	0.261077	45.49622857	35655671.43	18853928.57	2237364.286	0.934059429	0.672487286	1.086835714	0.664673714
441	21	28.53	107.232	18.918	57.312	8	28.13	8	9	45	8	13	35	3	16.304	15.312	0	0.008912391	3.558708571	4.558342857	0.932728143	3.991767143	24001157.14	3781158.571	8894152.857	0.990545429	0.815254	1.215422857	0.682978286
442	14	21.078	103.392	24.354	90.72	2	25.79	9	7	30	14	13	32	2	16.592	9.84	0	0.012256671	3.541137143	4.540531429	0.614672429	9.558588571	32103728.57	6330134.286	1269572.857	0.986995429	0.813464714	1.218552857	0.681962429
443	10	33.894	62.112	32.166	48.672	8	41.27	10	10	19	12	7	14	7	15.92	7.664	0.034301229	0.370900143	4.067288571	17.52824286	0.535059143	18.65311429	32333200	2087837.143	2232940	0.596806714	0.297293714	0.904826286	0.549008143
444	9	20.034	58.08	21.726	118.56	11	46.79	15	5	12	13	6	50	5	5.936	10.608	0.386747571	0.540393286	5.611841429	30.57795714	0.99992	2.765372857	35808528.57	669188.2857	9088425.714	0.450037429	0.115488	0.639064857	0.404688
445	13	27.774	73.824	31.518	110.112	6	30.59	5	10	37	7	5	20	4	14.256	6.48	0	0.015656057	3.548935714	4.548442857	0.570357	3.296091429	29470657.14	6774710	6681424.286	0.983422571	0.809916286	1.217134286	0.682407143
446	20	20.106	122.016	29.682	68.448	6	44.87	12	5	27	5	6	24	6	11.472	13.616	0.209915	0.691208714	4.929617143	62.27114286	0.847346286	3.408767143	29752385.71	887491.2857	106345.6143	0.250427571	0.077023271	0.694785714	0.447888286
447	12	24.534	86.88	32.886	107.808	3	39.83	14	14	27	11	7	23	6	8.56	12.592	0	0.022084186	3.498355714	4.497211429	0.567936286	20.53275714	34251328.57	8951092.857	438674	0.976528429	0.806648	1.22579	0.679132286
448	21	31.59	128.16	33.462	99.936	8	20.45	14	14	29	12	11	14	4	6	4.432	0	0.006479211	3.55108	4.55068	0.641001143	29.68738571	37537571.43	24777214.29	1592804.286	0.993103714	0.817436857	1.216807143	0.682235143
449	18	20.322	143.712	23.49	130.272	11	39.05	6	8	32	6	5	34	6	16.912	4.624	0.0580388	0.574171857	4.208705714	45.85828571	0.566200714	4.963162857	25959485.71	539483.7143	190591.2857	0.327687143	0.155386	0.839627571	0.533116571
450	9	35.55	74.592	23.13	96.672	4	31.19	15	15	25	6	10	22	3	6.672	6.192	0	0.023057886	3.54774	4.547211429	0.99992	2.871657143	32924714.29	14926271.43	224926.2857	0.975592714	0.803557714	1.217552857	0.682262857
451	20	30.366	53.088	27.63	132	3	46.61	10	15	32	11	12	27	7	8.016	5.872	0	0.015506114	3.484185714	4.482941429	0.638131857	28.42175714	32148214.29	13181528.57	562080.1429	0.983483286	0.813315857	1.228347143	0.678260286
452	24	23.49	102.816	22.842	84.384	4	20.69	14	15	13	13	7	48	6	16.368	9.456	0.025426371	0.549477143	3.85634	99.68791429	0.601495571	17.15997143	34027000	10516928.57	5320200	0.35488	0.225473571	0.928268143	0.610946286
453	16	22.734	118.368	32.778	84.576	9	35.15	14	6	19	13	8	48	3	18.608	15.152	0.285673	0.731878429	5.199025714	73.70675714	0.530740286	10.75402857	32728071.43	129673.7143	1242602.857	0.221053857	0.061392514	0.657273429	0.427526
454	20	21.942	80.16	31.986	91.488	9	34.37	9	5	24	6	8	17	4	11.664	13.904	0	0.0114341	3.512295714	4.511277143	0.451966571	16.52158571	31036685.71	2257638.571	7990.147143	0.987835143	0.815432857	1.223888571	0.679789286
455	10	32.094	94.368	28.242	74.4	8	33.59	12	7	41	12	7	36	5	14.992	10.576	0	0.022349043	3.516154286	4.5152	0.611312571	14.08735714	31858728.57	99161.4	6617692.857	0.976290857	0.805391143	1.222652857	0.680208714
456	20	18.63	72.672	22.338	137.184	7	43.85	14	8	35	14	8	27	7	8.784	16.912	0	0.014587914	3.489414286	4.488187143	0.500248571	20.98011429	34654542.86	3214338.571	601535.7143	0.984465143	0.813860571	1.227455714	0.678583143
457	22	29.358	141.408	31.59	97.632	5	28.43	5	7	40	10	13	40	5	19.184	5.2	0	0.008598027	3.557507143	4.557158571	0.744579714	3.382617143	24943871.43	2551277.143	837660.1429	0.990876571	0.815672429	1.215741429	0.682902143
458	21	27.27	95.904	21.69	72.864	8	45.83	6	12	42	6	8	33	5	12.784	19.92	0	0.014520586	3.505181429	4.504004286	0.933093	3.089338571	20078971.43	1524102.857	1708850	0.984563714	0.812775571	1.224262857	0.679579714
459	12	31.626	100.896	27.522	91.104	7	33.35	9	7	44	7	12	22	5	14.672	5.744	0	0.018491114	3.522932857	4.522081429	0.602173571	15.24804286	29732471.43	6559761.429	2995118.571	0.980389571	0.808615286	1.221774286	0.680583571
460	11	34.362	70.56	26.262	113.76	8	21.05	7	9	16	12	11	31	7	4.208	12.752	0	0.012732214	3.584068571	4.584317143	0.99992	2.748938571	35407828.57	19350785.71	8091891.429	0.98655	0.810237714	1.210684286	0.684572286
461	15	26.406	52.896	27.162	86.88	3	23.69	6	8	38	6	11	43	3	16.688	7.088	0	0.010507943	3.569694286	4.569507143	0.812135571	5.948634286	22006785.71	2702332.857	11942442.86	0.988870571	0.813401143	1.213455714	0.683785429
462	14	23.382	53.28	34.47	68.64	9	41.21	13	8	41	9	12	42	4	16.08	11.856	0	0.019584929	3.515928571	4.514865714	0.936111857	2.943348571	27471871.43	51034.9	7543004.286	0.979218429	0.807864429	1.222714286	0.680190286
463	15	32.598	125.856	32.814	129.12	9	34.07	8	14	39	10	13	20	4	5.744	4.848	0	0.015112414	3.509687143	4.50865	0.637988286	27.3689	33557557.14	20015285.71	109532.0286	0.983941286	0.812343714	1.224288571	0.679674
464	24	31.122	131.232	35.55	109.536	11	23.99	13	5	35	14	14	19	5	13.136	15.856	0	0.00665073	3.534777143	4.534048571	0.319415857	28.20357143	36775342.86	14049028.57	1420381.429	0.992913286	0.818100714	1.219167143	0.681424571
465	17	24.822	69.792	22.554	80.16	10	32.51	7	6	13	7	6	27	6	9.168	18.992	0.196289714	0.726444286	4.918614286	74.27137143	0.998687286	2.912694286	27326657.14	4516.344286	19263.68571	0.218809714	0.068297343	0.696772286	0.453344571
466	22	19.926	134.304	27.054	72.672	4	38.39	12	9	20	6	13	44	5	13.84	17.84	0.369676429	0.793448429	5.450468571	110.49	0.870983571	5.74745	27146485.71	4796378.571	782763.4286	0.155822	0.039233643	0.620509571	0.409090143
467	16	26.838	116.064	18.09	66.912	12	27.29	13	13	25	11	8	42	6	11.12	19.504	0	0.0113483	3.560861429	4.56055	0.99992	2.748404286	31838757.14	7082527.143	5306462.857	0.987978571	0.813117	1.215172857	0.683125714
468	14	23.31	107.04	31.05	101.28	4	43.07	13	7	37	6	5	37	4	10.16	10.352	0	0.020469	3.486548571	4.48534	0.490571857	22.29385714	31289571.43	202457.1429	2361545.714	0.978218286	0.808740143	1.227767143	0.678466571
469	21	25.542	142.176	29.718	83.04	4	28.49	8	15	22	15	6	16	5	7.568	7.728	0.132856714	0.707620571	4.567704286	93.17647143	0.694151714	18.51271429	35330314.29	15451257.14	2230794.286	0.182145143	0.071610371	0.750974	0.486939
470	20	23.886	49.824	33.138	112.8	2	49.07	9	15	16	7	6	13	4	9.04	6.704	0.152261	0.664384429	4.710951429	51.76638571	0.269671143	65.01972857	33268871.43	15576971.43	2234047.143	0.293130143	0.098434014	0.734384571	0.462429286
471	15	23.418	90.336	35.118	55.968	5	26.93	9	9	49	11	6	45	6	4.176	11.12	0	0.011945114	3.5627	4.562401429	0.99992	2.758182857	34895771.43	8729794.286	32768185.71	0.987349143	0.812573714	1.214902857	0.683263857
472	9	29.97	92.064	35.838	125.28	5	41.69	8	15	21	13	15	29	6	19.728	13.84	0.212049429	0.469125143	5.005707143	23.86341429	0.335308143	25.09038571	32989571.43	17591928.57	2236764.286	0.513700714	0.162583714	0.719689571	0.446007857
473	9	27.306	109.92	26.334	112.416	8	24.89	9	6	49	14	7	32	6	14.512	15.12	0	0.0184004	3.549728571	4.54927	0.680473571	11.14054286	32115957.14	13681.2	5561615.714	0.980530429	0.807273429	1.21691	0.682365
474	20	31.698	52.32	18.558	60.96	6	28.37	6	13	36	10	15	30	3	19.376	6.416	0	0.009437899	3.55776	4.557402857	0.827180286	3.244252857	24288342.86	9579648.571	9326645.714	0.989989286	0.814905714	1.21568	0.682916857
475	18	21.654	108.576	28.35	129.504	4	21.89	10	11	22	12	12	31	3	7.856	13.392	0	0.008091277	3.581302857	4.581444286	0.99992	3.922057143	33756328.57	14943957.14	36171.58571	0.991427429	0.814414143	1.211171429	0.684373429
476	8	29.862	51.936	22.266	62.496	6	36.59	10	11	33	14	14	22	6	19.696	12.24	0	0.030431557	3.514205714	4.513218571	0.608913857	11.99882857	31086228.57	7892548.571	3672474.286	0.967714143	0.798472714	1.223135714	0.680078857
477	16	18.954	100.512	22.014	102.24	4	41.63	6	10	40	15	8	18	3	17.584	5.84	0	0.0173116	3.483618571	4.482411429	0.320322857	31.10062857	33287171.43	8029201.429	815037.4286	0.981568	0.811791429	1.228447143	0.678269571
478	19	32.238	110.112	23.67	103.2	10	37.55	12	6	22	7	8	48	2	13.072	18.288	0.219356857	0.722863714	4.965298571	73.74947143	0.685376286	6.600375714	27850842.86	576938.5714	32649.34286	0.218315286	0.065894414	0.686533	0.445680429
479	9	31.302	91.68	20.142	63.456	4	33.23	6	6	17	11	7	45	4	10.096	12.272	0.202194286	0.554906286	4.993898571	32.76991429	0.918575714	7.556028571	28861657.14	65754.84286	7229187.143	0.418332429	0.132233429	0.710290571	0.450992143
480	11	33.174	112.032	32.238	48.48	9	38.45	7	11	33	13	11	37	7	7.664	10.896	0	0.023256957	3.523638571	4.522722857	0.99992	2.770465714	30794657.14	6695800	4931831.429	0.975343714	0.804289571	1.221505714	0.680649857
481	22	18.81	64.992	30.258	117.984	10	41.51	12	13	21	7	8	28	3	16.72	19.824	0	0.012553971	3.515127143	4.514051429	0.715495571	3.29956	31220771.43	8446250	172070	0.986659286	0.814084143	1.222821429	0.680139429
482	10	35.406	104.928	29.106	119.904	2	39.71	11	12	25	12	8	34	5	8.272	13.168	0.138131429	0.481279143	4.731762857	25.3783	0.825604857	10.88004286	32311414.29	5053210	1175704.286	0.488136429	0.171559286	0.757047857	0.469676286
483	22	27.054	83.232	23.238	88.224	3	39.23	5	10	49	10	5	38	4	4.368	11.344	0	0.0118644	3.521207143	4.52025	0.99992	3.617791429	30162285.71	3699298.571	16879928.57	0.987394	0.814444	1.22191	0.680504143
484	23	28.854	50.4	32.202	52.704	2	48.47	8	15	25	11	11	45	2	16.784	18.928	0	0.014021671	3.482717143	4.481448571	0.501774	8.682852857	27392500	5111180	7846882.857	0.985058286	0.814624143	1.228337143	0.678252429
485	8	22.95	82.656	28.098	100.32	10	25.13	9	11	47	8	15	17	4	14.384	12.624	0	0.020900186	3.53075	4.529982857	0.320671429	27.26437143	33581857.14	22062328.57	13648828.57	0.977853857	0.805848571	1.219945714	0.681165286
486	13	19.782	71.904	35.262	64.992	3	40.37	7	7	28	6	14	31	6	15.568	12.656	0	0.020661543	3.514982857	4.513948571	0.812640286	6.092092857	22144971.43	2307381.429	1029177.714	0.978076286	0.807044143	1.22294	0.680150714
487	11	32.49	65.184	34.326	114.144	9	28.67	6	12	13	8	6	29	4	13.616	16.24	0.077404314	0.585349571	4.423194286	40.2507	0.793507857	3.168554286	29239057.14	7226500	466290.4286	0.351457714	0.140159714	0.793029286	0.504317429
488	16	20.97	105.12	24.498	97.44	7	23.45	10	8	25	14	11	37	2	10.896	8.08	0	0.009751373	3.577345714	4.57726	0.99992	4.205778571	32423857.14	5668688.571	1678675.714	0.989676714	0.813467571	1.212107143	0.684166
489	10	23.166	95.52	27.738	66.336	10	38.93	8	12	18	9	9	36	3	9.296	6.8	0.270031571	0.575780571	5.228731429	35.1314	0.99992	2.772985714	29258214.29	7766002.857	2199128.571	0.401414857	0.115957857	0.676697714	0.432114714
490	9	29.61	84.384	23.85	133.92	6	33.11	13	15	50	8	6	21	5	17.968	12.72	0	0.024477414	3.539932857	4.539291429	0.579207286	2.995564286	34604014.29	15125214.29	9161900	0.974083286	0.802527429	1.218701429	0.681763714
491	22	35.91	64.032	30.366	121.44	2	34.97	11	8	31	13	10	14	4	10.192	18.384	0	0.010576029	3.494735714	4.4936	0.205313286	49.01651429	36541485.71	13395242.86	2855392.857	0.988731286	0.817003714	1.226405714	0.678912714
492	24	25.758	131.808	32.526	132.192	4	40.49	13	15	34	12	9	13	6	19.248	9.968	0	0.138516143	3.476794286	15.30592857	0.135586429	91.04768571	36742685.71	19997371.43	2236780	0.840350714	0.596877	1.072048571	0.662846143
493	14	35.262	125.088	31.302	52.32	9	45.11	10	12	22	5	10	15	2	15.696	6.224	0.424964143	0.711039143	5.662982857	62.25692857	0.625040286	3.543085714	30331314.29	12861142.86	922242.1429	0.262264143	0.063399629	0.611545286	0.398590143
494	18	20.718	77.856	19.962	64.8	7	29.75	5	6	45	14	14	24	5	18.448	11.056	0	0.010996686	3.541174286	4.54058	0.734661	7.859794286	28083928.57	3781150	8084404.286	0.988330571	0.814398571	1.218638571	0.681808571
495	9	23.562	110.688	33.714	115.872	11	40.67	5	7	16	13	7	43	4	10.608	6.992	0.452633286	0.630996429	5.766788571	43.42335714	0.986621714	5.023654286	29903671.43	278886	13459.54286	0.351222429	0.084154586	0.610365	0.395118143
496	12	29.43	116.64	18.414	111.456	9	32.39	7	14	44	9	9	28	2	13.392	10.96	0	0.017958729	3.542884286	4.542281429	0.798418	3.954452857	28349971.43	10531271.43	1644242.857	0.980981571	0.808191571	1.218274286	0.681958429
497	8	19.746	137.184	26.046	120.096	3	46.13	9	10	29	12	6	35	4	19.12	15.376	0.252236143	0.380792429	5.133288571	17.9537	0.347375	20.04211429	32031328.57	2482384.286	289888.5714	0.603759571	0.185059286	0.714113571	0.434715571
498	15	30.474	136.992	30.438	99.744	12	44.51	12	13	46	8	9	50	6	10.96	9.936	0	0.0197431	3.508264286	4.50711	0.99992	2.776835714	27770157.14	1990754.286	479514.7143	0.979034571	0.808055857	1.223874286	0.679734714
499	10	23.13	88.224	32.634	81.888	9	26.57	6	13	33	15	13	39	6	4.72	10.32	0	0.0176781	3.564141429	4.563861429	0.99992	2.759401429	34898542.86	21085100	18818685.71	0.981308571	0.807510286	1.214668571	0.683367714
500	23	32.814	67.488	24.822	110.688	2	37.67	8	6	46	8	5	31	7	19.088	9.584	0	0.010897286	3.496991429	4.495875714	0.364224429	31.31077143	29937314.29	432660.7143	9729472.857	0.988391	0.816552286	1.225902857	0.67909
